//ID	Название моба	Портрет	Тип модели	Тип логической модели	Номер структуры	Suite Serial	Suite Quantity	Вид головы	Вид лица	Вид тела	Вид рук	Вид ног	Вид оружия в левой руке	Вид оружия в правой руке	Крылья	ID эффекта	EeffID	Номера действующих эффектов	Тень (0-нет,1-да)	ID действий	Прозрачность (100-непрозрачный,0-невидимый)	Звук ходьбы	Звук дыхания	Звук смерти	Можно ли контролировать (0-нет,1-да)	Ограничение в районе	Уровень расположения над землей	Одетые шмотки	Длина	Ширина	Высота	Дапозон противоречия	Возраждение	Смерть	Эффект возраждения	Эффект смерти	Действие во время бездействия	Мгновеное действие во время смерти	Эффект отображения оставшегося ХП	Атака может быть отклонена(0-нет,1-да)	Подтверждение использования ветра(0-нет,1-да)	Сценарий	Использует оружие(0-нет,1-да)	ID Навыков	Шанс использования навыков	Дроп лист	Шанс выпадения предмета	Предельное кол-во	Шанс неудачи	Приставка уровня	Дроп лист квестовых вещей	Шанс выпадения	ИИ	Поворот	Радиус обзора	Шум	Получение опыта	Свет	mobexp	Лвл	Макс.ХП	ХП	Макс.МН	МН	Мин. атк	Макс. атк	ПР	Защита	Шанс попадания	Шанс уклонения	Шанс критического удара	Шанс выпадения	Реген ХП	Реген МН	Скорость атк	Диапозон атаки	Радиус преследования	Скорость бега	Шанс выпадения ресурсов	Сила	Ловкость	Точность	Телосложение	Дух	Удача	left_rad	Гильдия	Титл	Профессия	Опыт	Необходимое кол-во опыта для следующего уровня	репутация	Очки статов	Очки навыков	Деньги	Вид камеры	stor	mxsail	sail	stasa	scsm	tstr	tagi	tdex	tcon	tsta	tluk	tmxhp	tmxsp	tatk	tdef	thit	tflee	tmf	tcrt	threc	tsrec	taspd	tadis	tspd	tspri	tscsm	tsfar		
670	Дух снегурки	Снегурка	4	5	201	0	1	1	0	0	0	0	0	0	0	484,485	0	0,0,0	1	142	100	221	222	223	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,879	0,942	2,562	60	1,5,0	2,4,0	399	398	0	0	0,0,0	1	1	0	0	139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	4247,-1,-1,-1,-1,-1,-1,-1,-1,-1	1000,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	55	17200	0	10000	0	616	924	33	175	300	212	10	137	22	0	1200	200	1500	450	0	32	32	32	32	32	32	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
671	Дух злой снегурки	Снегурка	4	5	203	0	1	1	0	0	0	0	0	0	0	484,485	0	0,0,0	1	142	100	221	222	223	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,879	0,942	2,562	60	1,5,0	2,4,0	399	398	0	0	0,0,0	1	1	0	0	139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	4247,-1,-1,-1,-1,-1,-1,-1,-1,-1	1000,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	57	18280	0	10000	0	649	974	35	181	300	218	10	135	23	0	1200	200	1500	450	0	33	33	33	33	33	33	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
672	Смущенная снегурка	Снегурка	4	5	203	0	1	1	0	0	0	0	0	0	0	484,485	0	0,0,0	1	142	100	221	222	223	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,879	0,942	2,562	60	1,5,0	2,4,0	399	398	0	0	0,0,0	1	1	0	0	139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	4247,-1,-1,-1,-1,-1,-1,-1,-1,-1	1000,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	59	18440	0	10000	0	686	1029	36	187	300	224	10	133	24	0	1200	200	1500	450	0	34	34	34	34	34	34	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
673	Рыцарь смерти	Грязный Луби	4	5	668	0	1	1	1	0	0	0	0	0	0	489	0	0,0,0	1	177	100	236	237	238	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	6,231	2,678	5,206	80	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,234,235,-1,-1,-1,-1,-1,-1,-1,-1	60,30,10,-1,-1,-1,-1,-1,-1,-1,-1	4837,3918,7925,7925,7925,7925,7925,854	200,500,100,100,100,100,100,100	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	270	100000	0	10000	0	5756	15840	40	2556	1500	250	10	149	500	100	700	400	1500	420	0	27	72	27	27	94	27	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
674	Хранитель Леса	Грязедемон	4	5	674	0	1	1	0	0	0	0	0	0	0	488	0	0,0,0	1	178	100	260	261	262	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	5,413	7,592	5,602	120	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	154,236,-1,-1,-1,-1,-1,-1,-1,-1,-1	50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	2500	0	0	1	0	4000	700000000	0	10000	0	900000	9200000	40	22214	23000	4000	10	154	13	0	700	200	1900	420	0	45	25	9925	9145	9925	9925	9920	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
675	Хранитель Ле	Грязедемон	4	5	674	0	1	1	0	0	0	0	0	0	0	488	0	0,0,0	1	178	100	260	261	262	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	5,413	7,592	5,602	120	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	154,236,-1,-1,-1,-1,-1,-1,-1,-1,-1	50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	400	700000000	0	10000	0	900000	1200000	40	22214	23000	212	10	143	500	100	1000	200	1500	550	0	55	5630	5630	56180	5630	5630	5620	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
676	Чудовище джунглей	Йети	4	5	670	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	98	100	396	397	398	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	5,17	3,877	4,18	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	40	30000	0	10000	0	520	780	40	156	132	147	10	154	13	0	700	500	1500	420	0	25	25	25	25	25	25	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
677	Кровавый дух	Йети	4	5	671	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	98	100	396	397	398	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	5,17	3,877	4,18	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	60	650000	0	10000	0	1200	1800	49	254	231	247	10	132	27	0	1500	500	1500	500	0	35	35	35	35	35	35	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
678	Глава снежного люда	Йети	4	5	672	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	179	100	396	397	398	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	2,896	4,954	6,268	120	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,237,238,-1,-1,-1,-1,-1,-1,-1,-1	70,25,5,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	65	1000000	0	10000	0	1120	1680	53	274	400	262	10	126	500	100	1500	500	1500	500	0	37	37	37	37	37	37	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
679	Блуждающая душа	Снежная королева	4	5	673	0	1	1	1	1	0	0	0	0	0	484,485	0	0,0,0	1	180	100	299	300	301	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,28	2,188	4,026	60	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	153,239,240,-1,-1,-1,-1,-1,-1,-1,-1	50,25,25,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	55	800000	0	10000	0	960	1440	45	234	400	227	10	137	500	100	1500	300	1500	500	0	59	32	32	197	32	32	21	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
680	Крупная водоросль	Водоросль	4	5	676	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	182	100	-1	326	327	0	1	-20	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	3,759	3,529	3,137	100	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,245,-1,-1,-1,-1,-1,-1,-1,-1,-1	50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	40	30000	0	10000	0	520	780	40	156	132	147	10	154	13	0	700	300	1500	420	0	25	25	25	25	25	25	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
681	Глубоководная медуза	Tempest Sea Jell	4	5	677	0	1	1	0	0	0	0	0	0	0	480	0	0,0,0	1	183	100	452	453	454	0	1	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	2,439	2,439	2,273	100	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,246,-1,-1,-1,-1,-1,-1,-1,-1,-1	50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	40	30000	0	10000	0	520	780	40	156	132	147	10	154	13	0	700	250	1500	420	0	45	65	45	25	25	25	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
682	Главная каракатица	Чернильный кальм	4	5	678	0	1	1	0	0	0	0	0	0	0	460	0	0,0,0	1	184	100	434	435	436	0	1	-40	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	8,915	8,915	4	100	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,247,-1,-1,-1,-1,-1,-1,-1,-1,-1	50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	40	30000	0	10000	0	520	780	40	156	132	147	10	154	13	0	700	300	1500	420	0	65	25	25	105	25	25	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
683	Огромная белая акула	Рыба-пила	4	5	679	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	185	100	336	337	338	0	1	-70	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	6,042	3,183	3,552	100	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,248,-1,-1,-1,-1,-1,-1,-1,-1,-1	50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	40	30000	0	10000	0	520	780	40	156	132	147	10	154	13	0	700	500	1500	420	0	65	25	25	85	25	25	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
684	Главный выползень	Большой выползен	4	5	680	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	186	100	330	331	332	0	1	-20	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	4,039	2,505	1,771	80	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,249,-1,-1,-1,-1,-1,-1,-1,-1,-1	50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	40	30000	0	10000	0	520	780	40	156	132	147	10	154	13	0	700	300	1500	420	0	25	25	25	25	25	25	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
685	Древний Бехамот	Древний БОСС	4	5	675	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	181	100	376	377	378	0	1	-40	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	22,28	5,732	6,763	1200	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,250,251,-1,-1,-1,-1,-1,-1,-1,-1	50,25,25,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	100	250000	0	10000	0	2284	34856	99	999999	99999	100	10	86	38	0	1500	500	1500	504	0	155	55	55	205	55	55	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
686	Печальный воин	Неупокоенный вои	4	5	212	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	152	100	242	243	244	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,98	1,026	1,88	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1624,1625,3457,7743	1500,1500,2000,100	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	125	12500	0	10000	0	2570	3860	19	700	600	200	10	164	9	0	1500	350	1500	500	0	82	20	20	20	20	20	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
687	Стенающий воин	Скелет-воин	4	5	213	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	153	100	242	243	244	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	2,568	1,544	2,168	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1624,1625,3457,7743	1500,1500,2000,100	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	130	11000	0	10000	0	2810	4220	20	700	600	200	10	162	9	0	1500	350	1500	500	0	87	21	21	21	21	21	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
688	Стенающий лучник	Скелет-лучник	4	5	214	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	154	100	206	207	208	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,568	1,244	2,168	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1624,1625,3457,7743	1500,1500,2000,100	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	135	13500	0	10000	0	2240	3360	21	700	600	200	10	161	10	0	1500	400	1500	500	0	90	22	22	22	22	22	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
689	Печальный лучник	Неупокоенный луч	4	5	215	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	154	100	206	207	208	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,392	1,292	1,983	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1624,1625,3457,7743	1500,1500,2000,100	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	132	13000	0	10000	0	1840	2760	20	700	600	200	10	163	9	0	800	400	1500	500	0	85	21	21	21	21	21	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
690	Печальный капитан	Неупокоенный вои	4	5	212	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	152	100	242	243	244	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,98	1,026	1,88	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	38	9000	0	10000	0	342	513	23	124	190	151	10	156	10	0	1500	350	1500	500	0	100	24	24	24	24	24	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
691	Стенающий капитан	Скелет-воин	4	5	213	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	153	100	242	243	244	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	2,568	1,544	2,168	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	40	50000	0	10000	0	722	810	24	130	200	162	10	154	13	0	1500	350	1500	500	0	105	25	25	25	25	25	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
692	Капитан стенающих лучников	Скелет-лучник	4	5	214	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	154	100	206	207	208	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,568	1,244	2,168	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	40	12000	0	10000	0	377	566	24	130	200	162	10	154	13	0	800	400	1500	500	0	105	25	25	25	25	25	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
693	Капитан печальных лучников	Неупокоенный луч	4	5	215	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	154	100	206	207	208	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,392	1,292	1,983	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	38	9000	0	10000	0	342	513	23	124	190	151	10	156	10	0	800	400	1500	500	0	100	24	24	24	24	24	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
694	Сундук с сокровищами	Деревянный ящик	4	5	272	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	305	100	-1	-1	-1	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,201	1,201	1,201	40	1,0,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	0	20	0	15	0	0	0	10	2	-2	1	10	200	1	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
695	Болото	Грязедемон	4	5	199	0	1	1	0	0	0	0	0	0	0	487	0	0,0,0	1	141	100	260	261	262	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,281	1,393	0,916	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	3927,3457,7743,7743,4541	2000,400,400,200,10000	0	0	0	4081,-1,-1,-1,-1,-1,-1,-1,-1,-1	200,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	140	60260	0	10000	0	3770	5660	24	500	400	350	10	154	13	0	1500	200	1500	420	0	45	25	25	145	25	25	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
696	Болотный человек	Грязедемон	4	5	197	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	140	100	260	261	262	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	2,183	2,134	2,063	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1593,7743,7743,4571,4541	400,400,200,2000,10000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	150	156800	0	10000	0	5320	7990	30	500	400	350	10	143	20	0	1500	200	1500	420	0	55	30	30	180	30	30	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
